model,activity,score
EVA02-L-14 merged2b_s4b_b131k,knitting_colorful_scarves,0.53125
EVA02-L-14 merged2b_s4b_b131k,playing_acoustic_guitar,0.43243243243243246
EVA02-L-14 merged2b_s4b_b131k,programming_new_software,0.6666666666666666
EVA02-L-14 merged2b_s4b_b131k,repairing_electronics,0.3902439024390244
EVA02-L-14 merged2b_s4b_b131k,skating_in_a_roller_derby,0.16666666666666666
EVA02-L-14 merged2b_s4b_b131k,spinning_pottery,0.41935483870967744
EVA02-L-14 merged2b_s4b_b131k,tuning_a_guitar,0.5853658536585366
RN50x64 openai,baking_a_cake,0.7272727272727273
RN50x64 openai,customizing_a_motorcycle,0.7419354838709677
RN50x64 openai,designing_a_building,0.6111111111111112
RN50x64 openai,designing_dress,0.3548387096774194
RN50x64 openai,diving_from_a_high_board,0.5
RN50x64 openai,doing_basket_weaving,0.36666666666666664
RN50x64 openai,doing_professional_makeup,0.4722222222222222
RN50x64 openai,having_face_mask,0.5555555555555556
RN50x64 openai,knitting_colorful_scarves,0.5
RN50x64 openai,playing_acoustic_guitar,0.40540540540540543
RN50x64 openai,programming_new_software,0.7037037037037037
RN50x64 openai,repairing_electronics,0.4146341463414634
RN50x64 openai,skating_in_a_roller_derby,0.4666666666666667
RN50x64 openai,spinning_pottery,0.3870967741935484
RN50x64 openai,tuning_a_guitar,0.5365853658536586
ViT-B-16 openai,baking_a_cake,0.696969696969697
ViT-B-16 openai,customizing_a_motorcycle,0.5161290322580645
ViT-B-16 openai,designing_a_building,0.5
ViT-B-16 openai,designing_dress,0.5806451612903226
ViT-B-16 openai,diving_from_a_high_board,0.39285714285714285
ViT-B-16 openai,doing_basket_weaving,0.36666666666666664
ViT-B-16 openai,doing_professional_makeup,0.4166666666666667
ViT-B-16 openai,having_face_mask,0.25
ViT-B-16 openai,knitting_colorful_scarves,0.21875
ViT-B-16 openai,playing_acoustic_guitar,0.1891891891891892
ViT-B-16 openai,programming_new_software,0.7407407407407407
ViT-B-16 openai,repairing_electronics,0.6341463414634146
ViT-B-16 openai,skating_in_a_roller_derby,0.26666666666666666
ViT-B-16 openai,spinning_pottery,0.3225806451612903
ViT-B-16 openai,tuning_a_guitar,0.5121951219512195
ViT-B-32 openai,baking_a_cake,0.6666666666666666
ViT-B-32 openai,customizing_a_motorcycle,0.5483870967741935
ViT-B-32 openai,designing_a_building,0.3888888888888889
ViT-B-32 openai,designing_dress,0.6129032258064516
ViT-B-32 openai,diving_from_a_high_board,0.4642857142857143
ViT-B-32 openai,doing_basket_weaving,0.3
ViT-B-32 openai,doing_professional_makeup,0.2222222222222222
ViT-B-32 openai,having_face_mask,0.3055555555555556
ViT-B-32 openai,knitting_colorful_scarves,0.34375
ViT-B-32 openai,playing_acoustic_guitar,0.1891891891891892
ViT-B-32 openai,programming_new_software,0.48148148148148145
ViT-B-32 openai,repairing_electronics,0.4878048780487805
ViT-B-32 openai,skating_in_a_roller_derby,0.26666666666666666
ViT-B-32 openai,spinning_pottery,0.3870967741935484
ViT-B-32 openai,tuning_a_guitar,0.4634146341463415
ViT-L-14 openai,baking_a_cake,0.696969696969697
ViT-L-14 openai,customizing_a_motorcycle,0.5161290322580645
ViT-L-14 openai,designing_a_building,0.6944444444444444
ViT-L-14 openai,designing_dress,0.5483870967741935
ViT-L-14 openai,diving_from_a_high_board,0.5
ViT-L-14 openai,doing_basket_weaving,0.3
ViT-L-14 openai,doing_professional_makeup,0.4722222222222222
ViT-L-14 openai,having_face_mask,0.2777777777777778
ViT-L-14 openai,knitting_colorful_scarves,0.34375
ViT-L-14 openai,playing_acoustic_guitar,0.43243243243243246
ViT-L-14 openai,programming_new_software,0.7777777777777778
ViT-L-14 openai,repairing_electronics,0.43902439024390244
ViT-L-14 openai,skating_in_a_roller_derby,0.26666666666666666
ViT-L-14 openai,spinning_pottery,0.1935483870967742
ViT-L-14 openai,tuning_a_guitar,0.5121951219512195
coca_ViT-B-32 laion2b_s13b_b90k,baking_a_cake,0.6666666666666666
coca_ViT-B-32 laion2b_s13b_b90k,customizing_a_motorcycle,0.45161290322580644
coca_ViT-B-32 laion2b_s13b_b90k,designing_a_building,0.5277777777777778
coca_ViT-B-32 laion2b_s13b_b90k,designing_dress,0.5806451612903226
coca_ViT-B-32 laion2b_s13b_b90k,diving_from_a_high_board,0.42857142857142855
coca_ViT-B-32 laion2b_s13b_b90k,doing_basket_weaving,0.3
coca_ViT-B-32 laion2b_s13b_b90k,doing_professional_makeup,0.3611111111111111
coca_ViT-B-32 laion2b_s13b_b90k,having_face_mask,0.3611111111111111
coca_ViT-B-32 laion2b_s13b_b90k,knitting_colorful_scarves,0.34375
coca_ViT-B-32 laion2b_s13b_b90k,playing_acoustic_guitar,0.40540540540540543
coca_ViT-B-32 laion2b_s13b_b90k,programming_new_software,0.6666666666666666
coca_ViT-B-32 laion2b_s13b_b90k,repairing_electronics,0.3902439024390244
coca_ViT-B-32 laion2b_s13b_b90k,skating_in_a_roller_derby,0.26666666666666666
coca_ViT-B-32 laion2b_s13b_b90k,spinning_pottery,0.5161290322580645
coca_ViT-B-32 laion2b_s13b_b90k,tuning_a_guitar,0.36585365853658536
coca_ViT-L-14 laion2b_s13b_b90k,baking_a_cake,0.696969696969697
coca_ViT-L-14 laion2b_s13b_b90k,customizing_a_motorcycle,0.5483870967741935
coca_ViT-L-14 laion2b_s13b_b90k,designing_a_building,0.5
coca_ViT-L-14 laion2b_s13b_b90k,designing_dress,0.4838709677419355
coca_ViT-L-14 laion2b_s13b_b90k,diving_from_a_high_board,0.42857142857142855
coca_ViT-L-14 laion2b_s13b_b90k,doing_basket_weaving,0.4
coca_ViT-L-14 laion2b_s13b_b90k,doing_professional_makeup,0.3333333333333333
coca_ViT-L-14 laion2b_s13b_b90k,having_face_mask,0.3333333333333333
coca_ViT-L-14 laion2b_s13b_b90k,knitting_colorful_scarves,0.5
coca_ViT-L-14 laion2b_s13b_b90k,playing_acoustic_guitar,0.32432432432432434
coca_ViT-L-14 laion2b_s13b_b90k,programming_new_software,0.6666666666666666
coca_ViT-L-14 laion2b_s13b_b90k,repairing_electronics,0.5853658536585366
coca_ViT-L-14 laion2b_s13b_b90k,skating_in_a_roller_derby,0.26666666666666666
coca_ViT-L-14 laion2b_s13b_b90k,spinning_pottery,0.3870967741935484
coca_ViT-L-14 laion2b_s13b_b90k,tuning_a_guitar,0.43902439024390244
facebook/flava-full,baking_a_cake,0.6060606060606061
facebook/flava-full,customizing_a_motorcycle,0.45161290322580644
facebook/flava-full,designing_a_building,0.5555555555555556
facebook/flava-full,designing_dress,0.7741935483870968
facebook/flava-full,diving_from_a_high_board,0.42857142857142855
facebook/flava-full,doing_basket_weaving,0.4
facebook/flava-full,doing_professional_makeup,0.3055555555555556
facebook/flava-full,having_face_mask,0.2777777777777778
facebook/flava-full,knitting_colorful_scarves,0.4375
facebook/flava-full,playing_acoustic_guitar,0.4594594594594595
facebook/flava-full,programming_new_software,0.6666666666666666
facebook/flava-full,repairing_electronics,0.4878048780487805
facebook/flava-full,skating_in_a_roller_derby,0.2
facebook/flava-full,spinning_pottery,0.4838709677419355
facebook/flava-full,tuning_a_guitar,0.21951219512195122
kakaobrain/align-base,baking_a_cake,0.7272727272727273
kakaobrain/align-base,customizing_a_motorcycle,0.5806451612903226
kakaobrain/align-base,designing_a_building,0.5277777777777778
kakaobrain/align-base,designing_dress,0.5161290322580645
kakaobrain/align-base,diving_from_a_high_board,0.5714285714285714
kakaobrain/align-base,doing_basket_weaving,0.43333333333333335
kakaobrain/align-base,doing_professional_makeup,0.3888888888888889
kakaobrain/align-base,having_face_mask,0.4444444444444444
kakaobrain/align-base,knitting_colorful_scarves,0.46875
kakaobrain/align-base,playing_acoustic_guitar,0.5945945945945946
kakaobrain/align-base,programming_new_software,0.6666666666666666
kakaobrain/align-base,repairing_electronics,0.5853658536585366
kakaobrain/align-base,skating_in_a_roller_derby,0.3333333333333333
kakaobrain/align-base,spinning_pottery,0.25806451612903225
kakaobrain/align-base,tuning_a_guitar,0.5121951219512195
