model,activity,score
ViT-B-32 openai,Drinking Beer,0.8387096774193549
ViT-B-32 openai,Holding Baby,0.8387096774193549
ViT-B-32 openai,Holding Gun,0.96875
ViT-B-32 openai,Leading Team,0.8709677419354839
ViT-B-32 openai,Picking Flower,0.9032258064516129
ViT-L-14 openai,Baking Bread,0.8787878787878788
ViT-L-14 openai,Beading Earrings,0.7575757575757576
ViT-L-14 openai,Catching Fish,0.9444444444444444
ViT-L-14 openai,Choosing Dress,0.75
ViT-L-14 openai,Climbing Tree,0.8888888888888888
ViT-L-14 openai,Drinking Beer,0.9354838709677419
ViT-L-14 openai,Holding Baby,0.9354838709677419
ViT-L-14 openai,Holding Gun,1.0
ViT-L-14 openai,Leading Team,0.967741935483871
ViT-L-14 openai,Picking Flower,0.9354838709677419
coca_ViT-B-32 laion2b_s13b_b90k,Baking Bread,0.8787878787878788
coca_ViT-B-32 laion2b_s13b_b90k,Beading Earrings,0.7575757575757576
coca_ViT-B-32 laion2b_s13b_b90k,Catching Fish,0.8333333333333334
coca_ViT-B-32 laion2b_s13b_b90k,Choosing Dress,0.75
coca_ViT-B-32 laion2b_s13b_b90k,Climbing Tree,0.8888888888888888
coca_ViT-B-32 laion2b_s13b_b90k,Drinking Beer,0.8709677419354839
coca_ViT-B-32 laion2b_s13b_b90k,Holding Baby,0.9354838709677419
coca_ViT-B-32 laion2b_s13b_b90k,Holding Gun,0.9375
coca_ViT-B-32 laion2b_s13b_b90k,Leading Team,0.8709677419354839
coca_ViT-B-32 laion2b_s13b_b90k,Picking Flower,0.9354838709677419
coca_ViT-L-14 laion2b_s13b_b90k,Baking Bread,0.9090909090909091
coca_ViT-L-14 laion2b_s13b_b90k,Beading Earrings,0.8787878787878788
coca_ViT-L-14 laion2b_s13b_b90k,Catching Fish,0.9722222222222222
coca_ViT-L-14 laion2b_s13b_b90k,Choosing Dress,0.8214285714285714
coca_ViT-L-14 laion2b_s13b_b90k,Climbing Tree,0.8148148148148148
coca_ViT-L-14 laion2b_s13b_b90k,Drinking Beer,0.9354838709677419
coca_ViT-L-14 laion2b_s13b_b90k,Holding Baby,1.0
coca_ViT-L-14 laion2b_s13b_b90k,Holding Gun,0.9375
coca_ViT-L-14 laion2b_s13b_b90k,Leading Team,0.9032258064516129
coca_ViT-L-14 laion2b_s13b_b90k,Picking Flower,0.9354838709677419
facebook/flava-full,Baking Bread,0.8787878787878788
facebook/flava-full,Beading Earrings,0.9696969696969697
facebook/flava-full,Catching Fish,0.9722222222222222
facebook/flava-full,Choosing Dress,0.8928571428571429
facebook/flava-full,Climbing Tree,0.7037037037037037
facebook/flava-full,Drinking Beer,0.9354838709677419
facebook/flava-full,Holding Baby,0.9032258064516129
facebook/flava-full,Holding Gun,0.9375
facebook/flava-full,Leading Team,0.8064516129032258
facebook/flava-full,Picking Flower,0.9354838709677419
kakaobrain/align-base,Baking Bread,0.9090909090909091
kakaobrain/align-base,Beading Earrings,0.7272727272727273
kakaobrain/align-base,Catching Fish,0.9166666666666666
kakaobrain/align-base,Choosing Dress,0.8571428571428571
kakaobrain/align-base,Climbing Tree,0.8888888888888888
kakaobrain/align-base,Drinking Beer,0.9354838709677419
kakaobrain/align-base,Holding Baby,1.0
kakaobrain/align-base,Holding Gun,0.96875
kakaobrain/align-base,Leading Team,0.8387096774193549
kakaobrain/align-base,Picking Flower,0.8064516129032258
