model,activity,score
ViT-B-32 negCLIP.pt,leading team,0.6363636363636364
ViT-B-32 negCLIP.pt,picking flower,0.75
ViT-B-32 openai,baking bread,0.45454545454545453
ViT-B-32 openai,beading earrings,0.65
ViT-B-32 openai,catching fish,0.25
ViT-B-32 openai,choosing dress,0.5
ViT-B-32 openai,climbing tree,0.7
ViT-B-32 openai,drinking beer,0.6153846153846154
ViT-B-32 openai,holding baby,0.6153846153846154
ViT-B-32 openai,holding gun,0.6
ViT-B-32 openai,leading team,0.6363636363636364
ViT-B-32 openai,picking flower,0.8333333333333334
ViT-H-14 laion2b_s32b_b79k,baking bread,0.7272727272727273
ViT-H-14 laion2b_s32b_b79k,beading earrings,0.55
ViT-H-14 laion2b_s32b_b79k,catching fish,0.25
ViT-H-14 laion2b_s32b_b79k,choosing dress,0.5
ViT-H-14 laion2b_s32b_b79k,climbing tree,0.7
ViT-H-14 laion2b_s32b_b79k,drinking beer,0.6153846153846154
ViT-H-14 laion2b_s32b_b79k,holding baby,0.8461538461538461
ViT-H-14 laion2b_s32b_b79k,holding gun,0.7
ViT-H-14 laion2b_s32b_b79k,leading team,0.7272727272727273
ViT-H-14 laion2b_s32b_b79k,picking flower,0.6666666666666666
ViT-L-14 laion2b_s32b_b82k,baking bread,0.2727272727272727
ViT-L-14 laion2b_s32b_b82k,beading earrings,0.75
ViT-L-14 laion2b_s32b_b82k,catching fish,0.08333333333333333
ViT-L-14 laion2b_s32b_b82k,choosing dress,0.4
ViT-L-14 laion2b_s32b_b82k,climbing tree,0.7
ViT-L-14 laion2b_s32b_b82k,drinking beer,0.6153846153846154
ViT-L-14 laion2b_s32b_b82k,holding baby,0.9230769230769231
ViT-L-14 laion2b_s32b_b82k,holding gun,0.6
ViT-L-14 laion2b_s32b_b82k,leading team,0.8181818181818182
ViT-L-14 laion2b_s32b_b82k,picking flower,0.9166666666666666
ViT-L-14 openai,baking bread,0.36363636363636365
ViT-L-14 openai,beading earrings,0.6
ViT-L-14 openai,catching fish,0.25
ViT-L-14 openai,choosing dress,0.3
ViT-L-14 openai,climbing tree,0.6
ViT-L-14 openai,drinking beer,0.7692307692307693
ViT-L-14 openai,holding baby,0.3076923076923077
ViT-L-14 openai,holding gun,0.5
ViT-L-14 openai,leading team,0.5454545454545454
ViT-L-14 openai,picking flower,0.9166666666666666
ViT-L-14-336 openai,baking bread,0.45454545454545453
ViT-L-14-336 openai,beading earrings,0.65
ViT-L-14-336 openai,catching fish,0.3333333333333333
ViT-L-14-336 openai,choosing dress,0.3
ViT-L-14-336 openai,climbing tree,0.6
ViT-L-14-336 openai,drinking beer,0.6923076923076923
ViT-L-14-336 openai,holding baby,0.3076923076923077
ViT-L-14-336 openai,holding gun,0.4
ViT-L-14-336 openai,leading team,0.5454545454545454
ViT-L-14-336 openai,picking flower,0.9166666666666666
coca_ViT-B-32 laion2b_s13b_b90k,baking bread,0.45454545454545453
coca_ViT-B-32 laion2b_s13b_b90k,beading earrings,0.55
coca_ViT-B-32 laion2b_s13b_b90k,catching fish,0.4166666666666667
coca_ViT-B-32 laion2b_s13b_b90k,choosing dress,0.4
coca_ViT-B-32 laion2b_s13b_b90k,climbing tree,0.5
coca_ViT-B-32 laion2b_s13b_b90k,drinking beer,0.6923076923076923
coca_ViT-B-32 laion2b_s13b_b90k,holding baby,0.5384615384615384
coca_ViT-B-32 laion2b_s13b_b90k,holding gun,0.6
coca_ViT-B-32 laion2b_s13b_b90k,leading team,0.6363636363636364
coca_ViT-B-32 laion2b_s13b_b90k,picking flower,1.0
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,baking bread,0.5454545454545454
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,beading earrings,0.5
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,catching fish,0.25
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,choosing dress,0.4
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,climbing tree,0.6
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,drinking beer,0.6153846153846154
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,holding baby,0.6923076923076923
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,holding gun,0.6
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,leading team,0.45454545454545453
coca_ViT-B-32 mscoco_finetuned_laion2b_s13b_b90k,picking flower,0.5833333333333334
coca_ViT-L-14 laion2b_s13b_b90k,baking bread,0.36363636363636365
coca_ViT-L-14 laion2b_s13b_b90k,beading earrings,0.7
coca_ViT-L-14 laion2b_s13b_b90k,catching fish,0.25
coca_ViT-L-14 laion2b_s13b_b90k,choosing dress,0.4
coca_ViT-L-14 laion2b_s13b_b90k,climbing tree,0.7
coca_ViT-L-14 laion2b_s13b_b90k,drinking beer,0.6153846153846154
coca_ViT-L-14 laion2b_s13b_b90k,holding baby,0.46153846153846156
coca_ViT-L-14 laion2b_s13b_b90k,holding gun,0.4
coca_ViT-L-14 laion2b_s13b_b90k,leading team,0.8181818181818182
coca_ViT-L-14 laion2b_s13b_b90k,picking flower,0.5833333333333334
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,baking bread,0.6363636363636364
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,beading earrings,0.7
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,catching fish,0.25
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,choosing dress,0.7
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,climbing tree,0.8
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,drinking beer,0.6153846153846154
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,holding baby,0.46153846153846156
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,holding gun,0.5
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,leading team,0.8181818181818182
coca_ViT-L-14 mscoco_finetuned_laion2b_s13b_b90k,picking flower,0.5833333333333334
dandelin/vilt-b32-finetuned-coco,baking bread,0.7272727272727273
dandelin/vilt-b32-finetuned-coco,beading earrings,0.5
dandelin/vilt-b32-finetuned-coco,catching fish,0.3333333333333333
dandelin/vilt-b32-finetuned-coco,choosing dress,0.6
dandelin/vilt-b32-finetuned-coco,climbing tree,0.8
dandelin/vilt-b32-finetuned-coco,drinking beer,0.6153846153846154
dandelin/vilt-b32-finetuned-coco,holding baby,0.6923076923076923
dandelin/vilt-b32-finetuned-coco,holding gun,0.9
dandelin/vilt-b32-finetuned-coco,leading team,0.6363636363636364
dandelin/vilt-b32-finetuned-coco,picking flower,0.6666666666666666
facebook/flava-full,baking bread,0.45454545454545453
facebook/flava-full,beading earrings,0.6
facebook/flava-full,catching fish,0.25
facebook/flava-full,choosing dress,0.4
facebook/flava-full,climbing tree,0.9
facebook/flava-full,drinking beer,0.6153846153846154
facebook/flava-full,holding baby,0.46153846153846156
facebook/flava-full,holding gun,0.4
facebook/flava-full,leading team,0.8181818181818182
facebook/flava-full,picking flower,0.8333333333333334
kakaobrain/align-base,baking bread,0.36363636363636365
kakaobrain/align-base,beading earrings,0.55
kakaobrain/align-base,catching fish,0.3333333333333333
kakaobrain/align-base,choosing dress,0.5
kakaobrain/align-base,climbing tree,0.5
kakaobrain/align-base,drinking beer,0.46153846153846156
kakaobrain/align-base,holding baby,0.7692307692307693
kakaobrain/align-base,holding gun,0.5
kakaobrain/align-base,leading team,0.7272727272727273
kakaobrain/align-base,picking flower,0.3333333333333333
roberta-ViT-B-32 laion2b_s12b_b32k,baking bread,0.45454545454545453
roberta-ViT-B-32 laion2b_s12b_b32k,beading earrings,0.65
roberta-ViT-B-32 laion2b_s12b_b32k,catching fish,0.4166666666666667
roberta-ViT-B-32 laion2b_s12b_b32k,choosing dress,0.5
roberta-ViT-B-32 laion2b_s12b_b32k,climbing tree,0.8
roberta-ViT-B-32 laion2b_s12b_b32k,drinking beer,0.9230769230769231
roberta-ViT-B-32 laion2b_s12b_b32k,holding baby,0.7692307692307693
roberta-ViT-B-32 laion2b_s12b_b32k,holding gun,0.3
roberta-ViT-B-32 laion2b_s12b_b32k,leading team,0.6363636363636364
roberta-ViT-B-32 laion2b_s12b_b32k,picking flower,0.75
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,baking bread,0.6363636363636364
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,beading earrings,0.6
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,catching fish,0.25
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,choosing dress,0.4
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,climbing tree,0.7
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,drinking beer,0.7692307692307693
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,holding baby,0.6923076923076923
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,holding gun,0.5
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,leading team,0.6363636363636364
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,picking flower,0.8333333333333334
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,baking bread,0.5454545454545454
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,beading earrings,0.55
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,catching fish,0.16666666666666666
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,choosing dress,0.4
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,climbing tree,0.8
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,drinking beer,0.6153846153846154
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,holding baby,0.7692307692307693
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,holding gun,0.7
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,leading team,0.8181818181818182
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,picking flower,0.6666666666666666
