model,activity,score
roberta-ViT-B-32 laion2b_s12b_b32k,climbing tree,0.2
roberta-ViT-B-32 laion2b_s12b_b32k,drinking beer,0.15384615384615385
roberta-ViT-B-32 laion2b_s12b_b32k,holding baby,0.46153846153846156
roberta-ViT-B-32 laion2b_s12b_b32k,holding gun,0.7
roberta-ViT-B-32 laion2b_s12b_b32k,leading team,0.6363636363636364
roberta-ViT-B-32 laion2b_s12b_b32k,picking flower,0.25
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,baking bread,0.36363636363636365
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,beading earrings,0.45
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,catching fish,0.75
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,choosing dress,0.5
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,climbing tree,0.3
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,drinking beer,0.23076923076923078
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,holding baby,0.38461538461538464
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,holding gun,0.5
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,leading team,0.8181818181818182
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,picking flower,0.16666666666666666
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,baking bread,0.5454545454545454
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,beading earrings,0.45
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,catching fish,0.9166666666666666
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,choosing dress,0.5
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,climbing tree,0.2
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,drinking beer,0.3076923076923077
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,holding baby,0.46153846153846156
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,holding gun,0.3
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,leading team,0.8181818181818182
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,picking flower,0.3333333333333333
