model,activity,score
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,climbing tree,0.9230769230769231
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,drinking beer,0.9090909090909091
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,holding baby,1.0
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,holding gun,0.6
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,leading team,0.8181818181818182
xlm-roberta-base-ViT-B-32 laion5b_s13b_b90k,picking flower,1.0
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,baking bread,1.0
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,beading earrings,0.8181818181818182
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,catching fish,1.0
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,choosing dress,0.6363636363636364
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,climbing tree,1.0
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,drinking beer,1.0
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,holding baby,1.0
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,holding gun,1.0
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,leading team,0.8181818181818182
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,picking flower,1.0
